Count.ID,Name,Date,State,City,Facility.Type,Staff.Confirmed,Residents.Confirmed,Staff.Deaths,Residents.Deaths,Staff.Recovered,Residents.Recovered,Staff.Tested,Residents.Tested,Staff.Negative,Residents.Negative,Staff.Pending,Residents.Pending,Staff.Quarantine,Residents.Quarantine,Residents.Population,Address,Zipcode,Zip4,County,County.FIPS,Latitude,Longitude,Notes,Website
NA,LAC CASTATEPRISONLACOUNTY,2020-07-24,California,NA,Prison,63,135,NA,0,46,127,NA,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,MCSP MULECREEKSTATEPRISON,2020-07-24,California,NA,Prison,4,0,NA,0,2,0,NA,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
82,NA CHADERJIAN YOUTH CORRECTIONAL FACILITY,2020-07-24,California,JESUP,Prison,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1892 S MACON ST,31545,NA,WAYNE,13305,31.5817,-81.91207,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
83,NCYCC NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER,2020-07-24,California,JESUP,Prison,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1892 S MACON ST,31545,NA,WAYNE,13305,31.5817,-81.91207,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,NKSP NORTHKERNSTATEPRISON,2020-07-24,California,NA,Prison,94,10,NA,0,15,3,NA,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
86,OH CLOSE YOUTH CORRECTIONAL FACILITY,2020-07-24,California,SAN RAFAEL,Prison,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13 PETER BEHR DRIVE,94903,NA,MARIN,6041,37.99826,-122.53242,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
87,ORANGE COUNTY JAILS,2020-07-24,California,NA,Jail,NA,464,NA,NA,NA,408,NA,2739,NA,2242,NA,33,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ocsd.org/about_ocsd/covid_19
NA,PBSP PELICANBAYSTATEPRISON,2020-07-24,California,NA,Prison,7,0,NA,0,2,0,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,PVSP PLEASANTVALLEYSTATEPRISON,2020-07-24,California,NA,Prison,10,1,NA,0,3,0,NA,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,RJD RJDONOVANCORRFACROCKMTN,2020-07-24,California,NA,Prison,25,1,NA,0,8,0,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,SAC CASTATEPRISONSACRAMENTO,2020-07-24,California,NA,Prison,9,5,NA,0,8,4,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,SATF SUBSTANCEABUSETREATMENTFACILITY,2020-07-24,California,NA,Prison,25,3,NA,0,8,1,NA,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,SCC SIERRACONSERVATIONCENTER,2020-07-24,California,NA,Prison,7,1,NA,0,2,1,NA,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,SOL CASTATEPRISONSOLANO,2020-07-24,California,NA,Prison,12,2,NA,0,0,2,NA,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,SQ CASTATEPRISONSANQUENTIN,2020-07-24,California,NA,Prison,251,2131,NA,16,78,1332,NA,1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,SVSP SALINASVALLEYSTATEPRISON,2020-07-24,California,NA,Prison,14,3,NA,0,2,3,NA,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,VSP VALLEYSTATEPRISON,2020-07-24,California,NA,Prison,20,0,NA,0,2,0,NA,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
103,WORKSITE SACRAMENTO COUNTY,2020-07-24,California,NA,Prison,19,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
104,WORKSITE SAN BERNARDINO COUNTY,2020-07-24,California,NA,Prison,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
NA,WSP WASCOSTATEPRISON,2020-07-24,California,NA,Prison,35,151,NA,0,13,34,NA,638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cdcr.ca.gov/covid19/population-status-tracking/
107,ARKANSAS VALLEY CORRECTIONAL FACILITY,2020-07-24,Colorado,GATESVILLE,Prison,NA,0,NA,0,NA,0,NA,12,NA,NA,NA,NA,NA,NA,NA,1916 NORTH HWY 36 BYPASS,76596,NA,CORYELL,48099,31.48072,-97.72975,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
108,ARROWHEAD CORRECTIONAL FACILITY,2020-07-24,Colorado,BUFORD,Prison,NA,2,NA,0,NA,1,NA,948,NA,NA,NA,NA,NA,NA,NA,2989 W ROCK QUARRY ROAD,30519,NA,GWINNETT,13135,34.09394,-83.91399,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
109,BENT COUNTY CORRECTIONAL FACILITY,2020-07-24,Colorado,JACKSON,Prison,NA,0,NA,0,NA,0,NA,89,NA,NA,NA,NA,NA,NA,NA,2665 KENTUCKY HIGHWAY 30 WEST,41339,NA,BREATHITT,21025,37.53924,-83.41651,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
110,BUENA VISTA CORRECTIONAL COMPLEX,2020-07-24,Colorado,BUENA VISTA,Prison,NA,134,NA,0,NA,39,NA,2270,NA,NA,NA,NA,NA,NA,NA,5125 HWY 24 & 285,81211,NA,CHAFFEE,8015,44.395853,-80.1939803,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
111,CENTENNIAL CORRECTIONAL FACILITY,2020-07-24,Colorado,AMARILLO,Prison,NA,0,NA,0,NA,0,NA,204,NA,NA,NA,NA,NA,NA,NA,9055 SPUR 591,79107,9696,POTTER,48375,35.23637,-101.7409,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
112,COLORADO CORRECTIONAL CENTER,2020-07-24,Colorado,MONTICELLO,Prison,NA,0,NA,0,NA,0,NA,98,NA,NA,NA,NA,NA,NA,NA,9000 HIGHWAY 1546,42633,NA,WAYNE,21231,36.85245,-85.01849,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
113,COLORADO STATE PENITENTIARY,2020-07-24,Colorado,CANON CITY,Prison,NA,24,NA,0,NA,1,NA,727,NA,NA,NA,NA,NA,NA,NA,100 JUSTICE CENTER ROAD,81212,NA,FREMONT,8043,38.446875,-105.1830951,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
114,COLORADO TERRITORIAL CORRECTIONAL FACILITY,2020-07-24,Colorado,CROMWELL,Prison,NA,0,NA,0,NA,0,NA,253,NA,NA,NA,NA,NA,NA,NA,363 BOY CAMP ROAD,42333,NA,BUTLER,21031,37.2906606,-86.7360733,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
115,CROWLEY COUNTY CORRECTIONAL FACILITY,2020-07-24,Colorado,LUBBOCK,Prison,NA,63,NA,0,NA,63,NA,1673,NA,NA,NA,NA,NA,NA,NA,8602 PEACH ST,79404,NA,LUBBOCK,48303,32.40292,-100.8735,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
116,DELTA CORRECTIONAL FACILITY,2020-07-24,Colorado,OWENSBORO,Prison,NA,0,NA,0,NA,0,NA,13,NA,NA,NA,NA,NA,NA,NA,3001 LEITCHFIELD ROAD,42303,NA,DAVIESS,21059,37.75581,-87.06562,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
117,DENVER RECEPTION DIAGNOSTIC CENTER,2020-07-24,Colorado,COLORADO SPRINGS,Prison,NA,2,NA,0,NA,2,NA,1232,NA,NA,NA,NA,NA,NA,NA,210 S TEJON ST,80903,NA,EL PASO,8041,38.83094,-104.82441,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
NA,DENVER WOMENS CORRECTIONAL FACILITY,2020-07-24,Colorado,NA,Prison,NA,1,NA,0,NA,1,NA,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
119,FOUR MILE CORRECTIONAL FACILITY,2020-07-24,Colorado,CRITTENDEN,Prison,NA,0,NA,0,NA,0,NA,83,NA,NA,NA,NA,NA,NA,NA,15600 TURNER ROAD,40130,NA,KENTON,21117,35.31818,-90.28939,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
120,FREMONT CORRECTIONAL FACILITY,2020-07-24,Colorado,MOREHEAD,Prison,NA,0,NA,0,NA,0,NA,96,NA,NA,NA,NA,NA,NA,NA,495 FOREST HILLS DR,40351,NA,ROWAN,21205,38.18532,-83.48045,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
121,LA VISTA CORRECTIONAL FACILITY,2020-07-24,Colorado,NEWPORT,Prison,NA,0,NA,0,NA,0,NA,49,NA,NA,NA,NA,NA,NA,NA,590 COLUMBIA ST,41071,6371,CAMPBELL,21037,39.09006,-84.49644,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
117,LIMON CORRECTIONAL FACILITY,2020-07-24,Colorado,COLORADO SPRINGS,Prison,NA,0,NA,0,NA,0,NA,204,NA,NA,NA,NA,NA,NA,NA,210 S TEJON ST,80903,NA,EL PASO,8041,38.83094,-104.82441,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
123,RIFLE CORRECTIONAL CENTER,2020-07-24,Colorado,ASHLAND,Prison,NA,0,NA,0,NA,0,NA,20,NA,NA,NA,NA,NA,NA,NA,2420 ROBERTS DR,41102,NA,BOYD,21019,38.47482,-82.66725,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
124,SAN CARLOS CORRECTIONAL FACILITY,2020-07-24,Colorado,LEXINGTON,Prison,NA,0,NA,0,NA,0,NA,159,NA,NA,NA,NA,NA,NA,NA,3475 SPURR RD,40511,NA,FAYETTE,21067,38.11218,-84.54769,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
120,SKYLINE CORRECTIONAL CENTER,2020-07-24,Colorado,MOREHEAD,Prison,NA,0,NA,0,NA,0,NA,8,NA,NA,NA,NA,NA,NA,NA,495 FOREST HILLS DR,40351,NA,ROWAN,21205,38.18532,-83.48045,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
126,STATEWIDE,2020-07-24,Colorado,NA,Prison,84,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
127,STERLING CORRECTIONAL FACILITY,2020-07-24,Colorado,STERLING,Prison,NA,564,NA,3,NA,561,NA,5090,NA,NA,NA,NA,NA,NA,NA,12101 HIGHWAY 61,80751,NA,LOGAN,8075,40.61208,-103.15999,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
128,TRINIDAD CORRECTIONAL FACILITY,2020-07-24,Colorado,ELIZABETHTOWN,Prison,NA,0,NA,0,NA,0,NA,54,NA,NA,NA,NA,NA,NA,NA,820 NEW GLENDALE RD,42701,NA,HARDIN,21093,37.67933,-85.85797,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
129,YOUTHFUL OFFENDER SYSTEM,2020-07-24,Colorado,BOWLING GREEN,Prison,NA,0,NA,0,NA,0,NA,6,NA,NA,NA,NA,NA,NA,NA,1020 KENTUCKY ST,42101,NA,WARREN,21227,36.99433,-86.44538,NA,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates
130,BRIDGEPORT CC,2020-07-24,Connecticut,DURANGO,Prison,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742 TURNER DR,81303,NA,LA PLATA,8067,37.2460585,-107.8785198,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
131,BROOKLYN CI,2020-07-24,Connecticut,HUGO,Prison,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103 THIRD AVENUE,80821,NA,LINCOLN,8073,39.1319529,-103.4729313,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
132,CARL ROBINSON CI,2020-07-24,Connecticut,FORT COLLINS,Prison,NA,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2405 MIDPOINT DRIVE,80525,NA,LARIMER,8069,40.56456,-105.03304,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
133,CHESHIRE CI,2020-07-24,Connecticut,HOT SULPHUR SPRINGS,Prison,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670 SPRING STREET,80451,NA,GRAND,8049,40.07213,-106.10451,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
NA,CORRIGAN RADGOWSKI CC,2020-07-24,Connecticut,NA,Prison,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
NA,FACILITY,2020-07-24,Connecticut,NA,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
136,GARNER CI,2020-07-24,Connecticut,ROSHARON,Prison,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100 FM 655,77583,NA,BRAZORIA,48039,29.30241,-95.46846,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
137,HARTFORD CC,2020-07-24,Connecticut,GOLDEN,Prison,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200 JEFFERSON COUNTY PARKWAY,80419,NA,JEFFERSON,8059,39.7306,-105.2017,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
NA,MACDOUGALL WALKER CI,2020-07-24,Connecticut,NA,Prison,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
NA,MANSON YOUTH INST,2020-07-24,Connecticut,NA,Prison,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
142,NEW HAVEN CC,2020-07-24,Connecticut,ANGLETON,Prison,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6999 RETRIEVE,77515,NA,BRAZORIA,48039,29.09245,-95.48442,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
143,NORTHERN CI,2020-07-24,Connecticut,TRINIDAD,Prison,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309 EAST MAIN STREET,81082,NA,LAS ANIMAS,8071,37.18012,-104.48565,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
NA,NORTHERN CI INFIRMIRY,2020-07-24,Connecticut,NA,Prison,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
144,OSBORN CI,2020-07-24,Connecticut,CHILDRESS,Prison,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15845 FM 164,79201,NA,CHILDRESS,48075,34.42529,-100.27477,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
145,STATEWIDE,2020-07-24,Connecticut,NA,Prison,380,NA,NA,7,359,1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
NA,WILLARD CYBULSKI CI,2020-07-24,Connecticut,NA,Prison,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
147,YORK CI,2020-07-24,Connecticut,SAN SABA,Prison,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206 S WALLACE CREEK RD,76877,NA,SAN SABA,48411,31.20036,-98.7592,NA,https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories
148,DELORES J BAYLOR WOMANS CORRECTIONAL INSTITUTION,2020-07-24,Delaware,NEW CASTLE,Prison,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660 BAYLOR BLVD,19720,NA,NEW CASTLE,10003,39.70388,-75.58011,"(5/28/20) Delaware staff recoveries no longer broken out by facility, instead reported as total  (5/20/20) Delaware dashboard changed format, cumulative infections no longer reported by facility for residents     (4/30/20) third death at James T. Vaughn for a resident ( https://www.wdel.com/news/third-vaughn-prisoner-dies-from-covid-19/article_ff290160-8b3f-11ea-8cd8-e7b21ed1ed0b.html ) ----- (4/23/20) DE announces 3 resident recoveries at James T Vaughn CC and 1 staff recovery (no facility listed) ( http://www.wboc.com/story/42041207/del-doc-marks-first-staff-and-inmate-recoveries-from-covid19 ) ----- (04/16/20) article reports resident death at Vaugn, had previously tested negative for COVID but most recent test is pending - added to the count for now (https://www.delawareonline.com/story/news/2020/04/16/vaughn-prison-inmate-dies-covid-19-test-pending/5144916002/) https://doc.delaware.gov/assets/documents/Confirmed_COVID_Cases.pdf",https://doc.delaware.gov/views/covid19.blade.shtml
149,HAZEL D PLANT WOMANS TREATMENT FACILITY,2020-07-24,Delaware,NEW CASTLE,Prison,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660 BAYLOR BLVD,19720,NA,NEW CASTLE,10003,39.70388,-75.58011,"(5/28/20) Delaware staff recoveries no longer broken out by facility, instead reported as total  (5/20/20) Delaware dashboard changed format, cumulative infections no longer reported by facility for residents     (4/30/20) third death at James T. Vaughn for a resident ( https://www.wdel.com/news/third-vaughn-prisoner-dies-from-covid-19/article_ff290160-8b3f-11ea-8cd8-e7b21ed1ed0b.html ) ----- (4/23/20) DE announces 3 resident recoveries at James T Vaughn CC and 1 staff recovery (no facility listed) ( http://www.wboc.com/story/42041207/del-doc-marks-first-staff-and-inmate-recoveries-from-covid19 ) ----- (04/16/20) article reports resident death at Vaugn, had previously tested negative for COVID but most recent test is pending - added to the count for now (https://www.delawareonline.com/story/news/2020/04/16/vaughn-prison-inmate-dies-covid-19-test-pending/5144916002/) https://doc.delaware.gov/assets/documents/Confirmed_COVID_Cases.pdf",https://doc.delaware.gov/views/covid19.blade.shtml
NA,HOWARD R YOUNG CORRECTIONAL INSTITUTION,2020-07-24,Delaware,NA,Prison,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/28/20) Delaware staff recoveries no longer broken out by facility, instead reported as total  (5/20/20) Delaware dashboard changed format, cumulative infections no longer reported by facility for residents     (4/30/20) third death at James T. Vaughn for a resident ( https://www.wdel.com/news/third-vaughn-prisoner-dies-from-covid-19/article_ff290160-8b3f-11ea-8cd8-e7b21ed1ed0b.html ) ----- (4/23/20) DE announces 3 resident recoveries at James T Vaughn CC and 1 staff recovery (no facility listed) ( http://www.wboc.com/story/42041207/del-doc-marks-first-staff-and-inmate-recoveries-from-covid19 ) ----- (04/16/20) article reports resident death at Vaugn, had previously tested negative for COVID but most recent test is pending - added to the count for now (https://www.delawareonline.com/story/news/2020/04/16/vaughn-prison-inmate-dies-covid-19-test-pending/5144916002/) https://doc.delaware.gov/assets/documents/Confirmed_COVID_Cases.pdf",https://doc.delaware.gov/views/covid19.blade.shtml
NA,JAMES T VAUGHN CORRECTIONAL CENTER,2020-07-24,Delaware,NA,Prison,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/28/20) Delaware staff recoveries no longer broken out by facility, instead reported as total  (5/20/20) Delaware dashboard changed format, cumulative infections no longer reported by facility for residents     (4/30/20) third death at James T. Vaughn for a resident ( https://www.wdel.com/news/third-vaughn-prisoner-dies-from-covid-19/article_ff290160-8b3f-11ea-8cd8-e7b21ed1ed0b.html ) ----- (4/23/20) DE announces 3 resident recoveries at James T Vaughn CC and 1 staff recovery (no facility listed) ( http://www.wboc.com/story/42041207/del-doc-marks-first-staff-and-inmate-recoveries-from-covid19 ) ----- (04/16/20) article reports resident death at Vaugn, had previously tested negative for COVID but most recent test is pending - added to the count for now (https://www.delawareonline.com/story/news/2020/04/16/vaughn-prison-inmate-dies-covid-19-test-pending/5144916002/) https://doc.delaware.gov/assets/documents/Confirmed_COVID_Cases.pdf",https://doc.delaware.gov/views/covid19.blade.shtml
152,MORRIS COMMUNITY CORRECTIONS CENTER,2020-07-24,Delaware,DOVER,Prison,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300 WATER ST,19904,NA,KENT,10001,39.15327,-75.52718,"(5/28/20) Delaware staff recoveries no longer broken out by facility, instead reported as total  (5/20/20) Delaware dashboard changed format, cumulative infections no longer reported by facility for residents     (4/30/20) third death at James T. Vaughn for a resident ( https://www.wdel.com/news/third-vaughn-prisoner-dies-from-covid-19/article_ff290160-8b3f-11ea-8cd8-e7b21ed1ed0b.html ) ----- (4/23/20) DE announces 3 resident recoveries at James T Vaughn CC and 1 staff recovery (no facility listed) ( http://www.wboc.com/story/42041207/del-doc-marks-first-staff-and-inmate-recoveries-from-covid19 ) ----- (04/16/20) article reports resident death at Vaugn, had previously tested negative for COVID but most recent test is pending - added to the count for now (https://www.delawareonline.com/story/news/2020/04/16/vaughn-prison-inmate-dies-covid-19-test-pending/5144916002/) https://doc.delaware.gov/assets/documents/Confirmed_COVID_Cases.pdf",https://doc.delaware.gov/views/covid19.blade.shtml
153,PLUMMER COMMUNITY CORRECTIONS CENTER,2020-07-24,Delaware,WILMINGTON,Prison,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38 TODDS LN,19802,NA,NEW CASTLE,10003,39.75653,-75.52887,"(5/28/20) Delaware staff recoveries no longer broken out by facility, instead reported as total  (5/20/20) Delaware dashboard changed format, cumulative infections no longer reported by facility for residents     (4/30/20) third death at James T. Vaughn for a resident ( https://www.wdel.com/news/third-vaughn-prisoner-dies-from-covid-19/article_ff290160-8b3f-11ea-8cd8-e7b21ed1ed0b.html ) ----- (4/23/20) DE announces 3 resident recoveries at James T Vaughn CC and 1 staff recovery (no facility listed) ( http://www.wboc.com/story/42041207/del-doc-marks-first-staff-and-inmate-recoveries-from-covid19 ) ----- (04/16/20) article reports resident death at Vaugn, had previously tested negative for COVID but most recent test is pending - added to the count for now (https://www.delawareonline.com/story/news/2020/04/16/vaughn-prison-inmate-dies-covid-19-test-pending/5144916002/) https://doc.delaware.gov/assets/documents/Confirmed_COVID_Cases.pdf",https://doc.delaware.gov/views/covid19.blade.shtml
154,STATEWIDE,2020-07-24,Delaware,NA,Prison,158,511,NA,NA,104,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(5/28/20) Delaware staff recoveries no longer broken out by facility, instead reported as total  (5/20/20) Delaware dashboard changed format, cumulative infections no longer reported by facility for residents     (4/30/20) third death at James T. Vaughn for a resident ( https://www.wdel.com/news/third-vaughn-prisoner-dies-from-covid-19/article_ff290160-8b3f-11ea-8cd8-e7b21ed1ed0b.html ) ----- (4/23/20) DE announces 3 resident recoveries at James T Vaughn CC and 1 staff recovery (no facility listed) ( http://www.wboc.com/story/42041207/del-doc-marks-first-staff-and-inmate-recoveries-from-covid19 ) ----- (04/16/20) article reports resident death at Vaugn, had previously tested negative for COVID but most recent test is pending - added to the count for now (https://www.delawareonline.com/story/news/2020/04/16/vaughn-prison-inmate-dies-covid-19-test-pending/5144916002/) https://doc.delaware.gov/assets/documents/Confirmed_COVID_Cases.pdf",https://doc.delaware.gov/views/covid19.blade.shtml
