"","Count.ID","Facility","State","Name","Date","Website","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Negative","Staff.Negative","Residents.Pending","Staff.Pending","Residents.Quarantine","Staff.Quarantine","Residents.Released","Resident.Population","Address","Zipcode","City","County","Latitude","Longitude","County.FIPS","hifld_id","Notes","Population","Population.Source"
"83",58,"Prison","California","ASP AVENAL STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","2938","305","7","NA","2738","214","1117","NA","NA","NA","NA","NA","NA","NA","82","NA","1 KINGS WAY","93204","AVENAL","KINGS",35.9739493414584,"-120.123101796189","6031",10000826,"NA",3887,"HIFLD Dataset"
"84",66,"Prison","California","CIM CALIFORNIA INSTITUTION FOR MEN",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","1402","245","23","NA","1270","205","813","NA","NA","NA","NA","NA","NA","NA","37","NA","14901 CENTRAL AVENUE","91710","CHINO","SAN BERNARDINO",33.9847122335384,"-117.68239185347301","6071",10000836,"NA",3563,"HIFLD Dataset"
"85",72,"Prison","California","CTF CORRECTIONAL TRAINING FACILITY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","189","70","1","NA","135","20","1739","NA","NA","NA","NA","NA","NA","NA","6","NA","SOLEDAD PRISON ROAD","93960","SOLEDAD","MONTEREY",36.4696478936682,"-121.382232403834","6053",10000817,"NA",4983,"HIFLD Dataset"
"86",100,"Prison","California","VSP VALLEY STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","272","56","0","NA","220","39","2098","NA","NA","NA","NA","NA","NA","NA","5","NA","21633 AVENUE 24","93610","CHOWCHILLA","MADERA",37.1054773613022,"-120.155471857763","6039",10000802,"NA",3570,"HIFLD Dataset"
"87",99,"Prison","California","SVSP SALINAS VALLEY STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","124","113","1","NA","90","40","631","NA","NA","NA","NA","NA","NA","NA","2","NA","31625 HIGHWAY 101","93960","SOLEDAD","MONTEREY",36.47885698691,"-121.374394413182","6053",10000821,"NA",3510,"HIFLD Dataset"
"88",75,"Prison","California","FSP FOLSOM STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","1340","81","2","NA","1302","67","1052","NA","NA","NA","NA","NA","NA","NA","12","NA","300 PRISON ROAD","95671","REPRESA","SACRAMENTO",38.6953833866258,"-121.163032416831","6067",10000780,"NA",2507,"HIFLD Dataset"
"89",77,"Prison","California","ISP IRONWOOD STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","111","130","0","NA","82","114","982","NA","NA","NA","NA","NA","NA","NA","5","NA","19005 WILEYS WELL ROAD","92225","BLYTHE","RIVERSIDE",33.560981035264,"-114.92603536233899","6065",10000861,"NA",3088,"HIFLD Dataset"
"90",90,"Prison","California","PVSP PLEASANT VALLEY STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","15","41","0","NA","1","21","999","NA","NA","NA","NA","NA","NA","NA","0","NA","24863 WEST JAYNE AVENUE","93210","COALINGA","FRESNO",36.1314730871758,"-120.248899603834","6019",10000810,"NA",2860,"HIFLD Dataset"
"91",73,"Prison","California","CVSP CHUCKAWALLA VALLEY STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","1397","110","4","NA","1358","92","NA","NA","NA","NA","NA","NA","NA","NA","23","NA","19025 WILEYS WELL ROAD","92225","BLYTHE","RIVERSIDE",33.5625795084436,"-114.909505761772","6065",10002346,"NA",2822,"HIFLD Dataset"
"92",62,"Prison","California","CCI CALIFORNIA CORRECTIONAL INSTITUTION",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","845","187","0","NA","798","160","1104","NA","NA","NA","NA","NA","NA","NA","37","NA","24900 HWY 202","93561","TEHACHAPI","KERN",35.1099148928619,"-118.570330731637","6029",10001530,"NA",3818,"HIFLD Dataset"
"93",106,"Prison","California","WSP WASCO STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","284","136","0","NA","247","113","409","NA","NA","NA","NA","NA","NA","NA","31","NA","701 SCOFIELD AVENUE","93280","WASCO","KERN",35.5943118923445,"-119.408331932536","6029",10000847,"NA",5127,"HIFLD Dataset"
"94",78,"Prison","California","KVSP KERN VALLEY STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","15","98","0","NA","12","76","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","3000 WEST CECIL AVENUE","93216","DELANO","KERN",35.7664743652153,"-119.325362738915","6029",10000844,"NA",3709,"HIFLD Dataset"
"95",98,"Prison","California","SATF SUBSTANCE ABUSE TREATMENT FACILITY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","338","157","0","NA","331","91","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"96",65,"Prison","California","CHCF CALIFORNIA HEALTH CARE FACILITY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","8","133","0","NA","6","114","762","NA","NA","NA","NA","NA","NA","NA","0","NA","7707 AUSTIN ROAD","95215","STOCKTON","SAN JOAQUIN",37.8947278,"-121.18484410000001","6077",10000799,"NA",2315,"HIFLD Dataset"
"97",68,"Prison","California","CMC CALIFORNIA MENS COLONY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","304","66","1","NA","295","49","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","COLONY DRIVE","93409","SAN LUIS OBISPO","SAN LUIS OBISPO",35.3245741251231,"-120.69890052872","6079",10002345,"NA",4102,"HIFLD Dataset"
"98",84,"Prison","California","NKSP NORTH KERN STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","85","226","0","NA","82","181","893","NA","NA","NA","NA","NA","NA","NA","1","NA","2737 WEST CECIL AVENUE","93215","DELANO","KERN",35.7818851211983,"-119.309875666034","6029",10000841,"NA",4492,"HIFLD Dataset"
"99",93,"Prison","California","SAC CALIFORNIA STATE PRISON SACRAMENTO",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","16","55","0","NA","11","44","1173","NA","NA","NA","NA","NA","NA","NA","3","NA","100 PRISON ROAD","95671","REPRESA","SACRAMENTO",38.6944441052245,"-121.153903672444","6067",10002322,"NA",2167,"HIFLD Dataset"
"100",61,"Prison","California","CCC CALIFORNIA CORRECTIONAL CENTER",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","661","30","0","NA","626","27","1372","NA","NA","NA","NA","NA","NA","NA","34","NA","711-045 CENTER ROAD","96127","SUSANVILLE","LASSEN",40.4019580138645,"-120.51673022746201","6035",10000773,"NA",4336,"HIFLD Dataset"
"101",69,"Prison","California","CMF CALIFORNIA MEDICAL FACILITY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","8","57","0","NA","7","51","542","NA","NA","NA","NA","NA","NA","NA","0","NA","1600 CALIFORNIA DRIVE","95696","VACAVILLE","SOLANO",38.3285101901373,"-121.97916447016701","6095",10000785,"NA",2570,"HIFLD Dataset"
"102",70,"Prison","California","COR CALIFORNIA STATE PRISON CORCORAN",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","362","245","1","NA","357","193","939","NA","NA","NA","NA","NA","NA","NA","3","NA","4001 KING AVENUE","93212","CORCORAN","KINGS",36.0608182328209,"-119.549121025513","6031",10000824,"NA",3070,"HIFLD Dataset"
"103",74,"Prison","California","DVI DEUEL VOCATIONAL INSTITUTION",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","1","56","0","NA","0","41","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","23500 KASSON ROAD","95304","TRACY","SAN JOAQUIN",37.7480575885474,"-121.330626376506","6077",10000794,"NA",2349,"HIFLD Dataset"
"104",92,"Prison","California","RJD RICHARD J DONOVAN CORRECTIONAL FACILITY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","4","83","0","NA","3","43","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","480 ALTA ROAD","92179","SAN DIEGO","SAN DIEGO",32.5845648725376,"-116.933576346021","6073",10000869,"NA",3915,"HIFLD Dataset"
"105",97,"Prison","California","SQ CA STATE PRISON SAN QUENTIN",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","2239","298","28","NA","2152","269","1089","NA","NA","NA","NA","NA","NA","NA","58","NA","MAIN STREET","94964","SAN QUENTIN","MARIN",37.940039821471,"-122.490366544075","6041",10000790,"NA",3989,"HIFLD Dataset"
"106",59,"Prison","California","CAC CALIFORNIA CITY CORRECTIONAL FACILITY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","4","39","0","NA","4","31","421","NA","NA","NA","NA","NA","NA","NA","0","NA","22844 VIRGINIA BLVD","93505","CALIFORNIA CITY","KERN",35.1532511952489,"-117.85888005202","6029",10000852,"NA",2424,"HIFLD Dataset"
"107",60,"Prison","California","CAL CALIPATRIA STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","26","100","0","NA","17","81","599","NA","NA","NA","NA","NA","NA","NA","9","NA","7018 BLAIR ROAD","92233","CALIPATRIA","IMPERIAL",33.1656933673148,"-115.484343996698","6025",10002347,"NA",3711,"HIFLD Dataset"
"108",63,"Prison","California","CCWF CENTRAL CA WOMENS FACILITY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","16","46","0","NA","16","35","490","NA","NA","NA","NA","NA","NA","NA","0","NA","23370 ROAD 22","93610","CHOWCHILLA","MADERA",37.0936807281885,"-120.152709794697","6039",10000801,"NA",2992,"HIFLD Dataset"
"109",64,"Prison","California","CEN CALIFORNIA STATE PRISON CENTINELA",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","61","112","0","NA","57","99","754","NA","NA","NA","NA","NA","NA","NA","4","NA","2302 BROWN ROAD","92251","IMPERIAL","IMPERIAL",32.823397305688,"-115.789055484473","6025",10002348,"NA",3473,"HIFLD Dataset"
"110",67,"Prison","California","CIW CALIFORNIA INSTITUTION FOR WOMEN",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","353","85","1","NA","342","78","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","16756 CHINO-CORONA ROAD","92880","CORONA","SAN BERNARDINO",33.9497453136527,"-117.63636502830499","6071",10002341,"NA",1844,"HIFLD Dataset"
"111",76,"Prison","California","HDSP HIGH DESERT STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","4","30","0","NA","4","24","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","475-750 RICE CANYON ROAD","96127","SUSANVILLE","LASSEN",40.4034569,"-120.52585790000001","6035",10002310,"NA",3521,"HIFLD Dataset"
"112",79,"Prison","California","LAC CALIFORNIA STATE PRISON LOS ANGELES COUNTY",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","193","112","0","NA","192","104","558","NA","NA","NA","NA","NA","NA","NA","1","NA","44750 60TH STREET WEST","93536","LANCASTER","LOS ANGELES",34.6935964888811,"-118.227613596015","6037",10002353,"NA",3418,"HIFLD Dataset"
"113",81,"Prison","California","MCSP MULE CREEK STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","45","35","1","NA","43","11","1725","NA","NA","NA","NA","NA","NA","NA","1","NA","4001 STATE HIGHWAY 104","95640","IONE","AMADOR",38.3707433501933,"-120.953445839295","6005",10000782,"NA",3698,"HIFLD Dataset"
"114",88,"Prison","California","PBSP PELICAN BAY STATE PRISON",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","0","39","0","NA","0","20","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","5905 LAKE EARL DRIVE","95531","CRESCENT CITY","DEL NORTE",41.8548085129846,"-124.14907514291301","6015",10002309,"NA",2384,"HIFLD Dataset"
"115",95,"Prison","California","SCC SIERRA CONSERVATION CENTER",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","18","36","0","NA","16","32","416","NA","NA","NA","NA","NA","NA","NA","2","NA","5100 OBYRNES FERRY ROAD","95327","JAMESTOWN","TUOLUMNE",37.8916885580805,"-120.536540080055","6109",10001522,"NA",4409,"HIFLD Dataset"
"116",96,"Prison","California","SOL CALIFORNIA STATE PRISON SOLANO",2020-10-18,"https://www.cdcr.ca.gov/covid19/population-status-tracking/","4","43","0","NA","3","35","631","NA","NA","NA","NA","NA","NA","NA","1","NA","2100 PEABODY ROAD","95687","VACAVILLE","SOLANO",38.3207765164984,"-121.975236909963","6095",10002323,"NA",3737,"HIFLD Dataset"
"117",107,"Prison","Colorado","ARKANSAS VALLEY CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","12750 HIGHWAY 96 AT LANE 13","81034","ORDWAY","CROWLEY",38.1914682690407,"-103.842185413539","8025",10002228,"NA",1030,"Public Records"
"118",108,"Prison","Colorado","ARROWHEAD CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","2","NA","0","NA","2","NA","1935","NA","NA","NA","NA","NA","NA","NA","NA","NA","E US HIGHWAY 50 AND EVANS BLVD","81212","CANON CITY","FREMONT",38.4361032776577,"-105.159095580384","8043",10002225,"NA",401,"Public Records"
"119",109,"Prison","Colorado","BENT COUNTY CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","302","NA","NA","NA","NA","NA","NA","NA","NA","NA","11560 ROAD FF75","81054","LAS ANIMAS","BENT",38.0645630889985,"-103.204792244019","8011",10002233,"NA",1330,"Public Records"
"120",110,"Prison","Colorado","BUENA VISTA CORRECTIONAL COMPLEX",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","198","NA","0","NA","198","NA","7849","NA","NA","NA","NA","NA","NA","NA","NA","NA","5125 HWY 24  285","81211","BUENA VISTA","CHAFFEE",38.8221011783482,"-106.11471349458201","8015",10000573,"NA",2196,"Public Records"
"121",111,"Prison","Colorado","CENTENNIAL CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","20","NA","0","NA","20","NA","5061","NA","NA","NA","NA","NA","NA","NA","NA","NA","E US HIGHWAY 50 EVANS BLVD","81215","CANON CITY","FREMONT",NA,"NA","8043",10002226,"NA",935,"Public Records"
"122",112,"Prison","Colorado","COLORADO CORRECTIONAL CENTER",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","541","NA","NA","NA","NA","NA","NA","NA","NA","NA","15445 SOUTH GOLDEN ROAD","80401","GOLDEN","JEFFERSON",39.7349373568258,"-105.17134303909801","8059",10000563,"NA",81,"Public Records"
"123",113,"Prison","Colorado","COLORADO STATE PENITENTIARY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","28","NA","0","NA","28","NA","2250","NA","NA","NA","NA","NA","NA","NA","NA","NA","E US HIGHWAY 50 EVANS BLVD","81215","CANON CITY","FREMONT",NA,"NA","8043",10002227,"NA",1381,"Public Records"
"124",114,"Prison","Colorado","COLORADO TERRITORIAL CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","1207","NA","NA","NA","NA","NA","NA","NA","NA","NA","275 WEST UNITED STATES HIGHWAY 50","81215","CANON CITY","FREMONT",38.4380231656977,"-105.24869508166","8043",10000578,"NA",780,"Public Records"
"125",115,"Prison","Colorado","CROWLEY COUNTY CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","66","NA","0","NA","66","NA","2088","NA","NA","NA","NA","NA","NA","NA","NA","NA","6564 HIGHWAY 96","81062","OLNEY SPRINGS","CROWLEY",38.1567386773071,"-103.957302296227","8025",10000585,"NA",1566,"Public Records"
"126",116,"Prison","Colorado","DELTA CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","382","NA","NA","NA","NA","NA","NA","NA","NA","NA","11363 LOCKHART ROAD","81416","DELTA","DELTA",38.7091161668528,"-108.1486111854","8029",10000569,"NA",317,"Public Records"
"127",117,"Prison","Colorado","DENVER RECEPTION DIAGNOSTIC CENTER",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","9","NA","0","NA","7","NA","3650","NA","NA","NA","NA","NA","NA","NA","NA","NA","10900 SMITH ROAD","80239","DENVER","DENVER",NA,"NA","8031",10000560,"NA",479,"Public Records"
"128",118,"Prison","Colorado","DENVER WOMENS CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","1","NA","0","NA","1","NA","2070","NA","NA","NA","NA","NA","NA","NA","NA","NA","3600 HAVANA STREET","80239","DENVER","DENVER",39.7651022530035,"-104.860783989209","8031",10000561,"NA",825,"Public Records"
"129",119,"Prison","Colorado","FOUR MILE CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","279","NA","NA","NA","NA","NA","NA","NA","NA","NA","E US HIGHWAY 50  EVANS BLVD","81212","CANON CITY","FREMONT",38.4297698263386,"-105.147850868231","8043",10000577,"NA",416,"Public Records"
"130",1707,"Prison","Colorado","FREMONT CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","245","NA","0","NA","6","NA","3705","NA","NA","NA","NA","NA","NA","NA","NA","NA","E US HIGHWAY 50 EVANS BLVD","81215","CANON CITY","FREMONT",NA,"NA","8043",10000576,"NA",1481,"Public Records"
"131",121,"Prison","Colorado","LA VISTA CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","1","NA","0","NA","0","NA","195","NA","NA","NA","NA","NA","NA","NA","NA","NA","1401 WEST 17TH STREET","81003","PUEBLO","PUEBLO",38.2848496624821,"-104.62819737063801","8101",10000586,"NA",411,"Public Records"
"132",1706,"Prison","Colorado","LIMON CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","793","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",902,"Public Records"
"133",123,"Prison","Colorado","RIFLE CORRECTIONAL CENTER",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","54","NA","NA","NA","NA","NA","NA","NA","NA","NA","200 COUNTY ROAD 219","81650","RIFLE","GARFIELD",39.6501662571741,"-107.77904877306899","8045",10000557,"NA",153,"Public Records"
"134",124,"Prison","Colorado","SAN CARLOS CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","584","NA","NA","NA","NA","NA","NA","NA","NA","NA","1410 WEST 13TH STREET","81003","PUEBLO","PUEBLO",NA,"NA","8101",10000587,"NA",211,"Public Records"
"135",120,"Prison","Colorado","SKYLINE CORRECTIONAL CENTER",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"136",127,"Prison","Colorado","STERLING CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","566","NA","3","NA","563","NA","7865","NA","NA","NA","NA","NA","NA","NA","NA","NA","12101 HIGHWAY 61","80751","STERLING","LOGAN",40.6112345844626,"-103.162101487714","8075",10000554,"NA",2090,"Public Records"
"137",128,"Prison","Colorado","TRINIDAD CORRECTIONAL FACILITY",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","261","NA","NA","NA","NA","NA","NA","NA","NA","NA","21000 HIGHWAY 350 EAST","81059","MODEL","LAS ANIMAS",37.3003461259738,"-104.286657080323","8071",10000593,"NA",428,"Public Records"
"138",129,"Prison","Colorado","YOUTHFUL OFFENDER SYSTEM",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","0","NA","0","NA","0","NA","32","NA","NA","NA","NA","NA","NA","NA","NA","NA","1300 WEST 13TH ST","81003","PUEBLO","PUEBLO",NA,"NA","8101",10000588,"NA",15,"HIFLD Dataset"
"139",126,"Prison","Colorado","STATEWIDE",2020-10-18,"https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates","NA","117","NA","NA","NA","100","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"140",130,"Prison","Connecticut","BRIDGEPORT CC",2020-10-18,"https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories","139","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1106 NORTH AVE","6604","BRIDGEPORT","FAIRFIELD",41.1906143034373,"-73.201060361283794","9001",10002400,"NA",580,"Public Records"
"141",131,"Prison","Connecticut","BROOKLYN CI",2020-10-18,"https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories","155","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","59 HARTFORD RD","6234","BROOKLYN","WINDHAM",41.7841638798399,"-71.954262155530103","9015",10002399,"NA",377,"Public Records"
"142",133,"Prison","Connecticut","CHESHIRE CI",2020-10-18,"https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories","30","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","900 HIGHLAND AVE","6410","CHESHIRE","NEW HAVEN",41.5214912358681,"-72.901765101725701","9009",10000937,"NA",1132,"Public Records"
"143",134,"Prison","Connecticut","CORRIGAN RADGOWSKI CC",2020-10-18,"https://portal.ct.gov/DOC/Common-Elements/Common-Elements/Health-Information-and-Advisories","257","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","986 NORWICH-NEW LONDON TURNPIKE","6382","UNCASVILLE","NEW LONDON",41.4541843158057,"-72.112172429850503","9011",10000931,"NA",641,"Public Records"
